,log2FC
107985021,-0.7465870893291457
23623,-0.7470949220294933
5956,-0.7471729086245187
107984391,-0.7472404944416671
162972,-0.7472499073392553
102723809,-0.7473273101939697
219927,-0.7473469957511991
5891,-0.7473743566323421
105372795,-0.7473760102976944
3652,-0.7474582575832791
107985728,-0.7478675045395233
29923,-0.7479550754423689
107985369,-0.7480744264087165
100132708,-0.7480839748815731
92715,-0.748202707679269
56998,-0.7483853257555415
25914,-0.7484592122091218
85456,-0.7485121286403675
56125,-0.7486474574155313
100289635,-0.7487683436842856
207107,-0.7488995456381125
58492,-0.7489056551706428
105370459,-0.7489078699351044
135154,-0.7489827996033629
2302,-0.7490038241215373
116039,-0.7490832620208616
222553,-0.7491711766404232
100151643,-0.7493794530429955
3838,-0.7493854242907467
105373067,-0.7494414717977022
64506,-0.7495271064937681
165679,-0.7496665049976792
79963,-0.7496701598130873
105376269,-0.7498035490622983
107986450,-0.749811592131235
100506710,-0.7500248383881809
51075,-0.750036031845168
54596,-0.7500933824831728
7638,-0.7502468181512807
79825,-0.750259695852507
54478,-0.7502608258661128
693202,-0.75048429275496
497190,-0.7505348241619494
55156,-0.7510354297319228
105374444,-0.7510707361610897
7753,-0.7510777310498362
51121,-0.7511535097197246
105374838,-0.7513411297442545
107984751,-0.7513815659886922
107984346,-0.751470147170886
10793,-0.7516189703562972
146771,-0.7516336364160842
107984656,-0.7516871487769503
196541,-0.751748703363424
5423,-0.7518475283159649
64087,-0.7519747319095966
51438,-0.7520006325073829
4254,-0.7520400766671393
55157,-0.7520464447866928
79058,-0.7521627017787456
79470,-0.7521834617093495
112268169,-0.7522015454314228
57150,-0.7522990805633238
6201,-0.7523356603695355
79133,-0.7524168714893911
284252,-0.752481675253966
431707,-0.7526128686430456
107984192,-0.7530006818050698
2224,-0.7530200044551965
85366,-0.7531123786903375
105376754,-0.7531551293098953
10994,-0.7532289539494297
129401,-0.7534537319838819
148206,-0.7534783024946918
815,-0.7535563431607262
105371569,-0.7535609129887653
692206,-0.7536693110830339
107984416,-0.7536693110830339
100500857,-0.7538048269390611
105377382,-0.7538048269390611
105371227,-0.7538048269390611
101929628,-0.7538048269390611
105376767,-0.7538048269390611
100189067,-0.7538048269390611
100874123,-0.7541334368136794
109910381,-0.7543325976766884
30816,-0.7544153714704853
10086,-0.7544888915164771
29990,-0.7544919172931106
101927516,-0.7545474734294899
105373796,-0.7545933176871413
79023,-0.7546266739824024
100505478,-0.75465516549896
125972,-0.7546625386045629
55806,-0.7547884594933043
105370335,-0.7550490347695309
105372130,-0.755180796974438
9982,-0.7551836777578593
7551,-0.7552185320784943
101929329,-0.755333311605183
1737,-0.7553795048346519
645553,-0.7554191551030638
102724740,-0.7555753354009898
101929140,-0.7556205627592409
5523,-0.7556700803094465
55638,-0.7557158853937409
51804,-0.7558045254502703
386597,-0.7558405016060111
113218505,-0.755843811949807
51062,-0.756019335943602
10017,-0.7562177860240391
643180,-0.7562857294277938
107985263,-0.7563485097018718
26517,-0.7563752101973593
79816,-0.7563820694112513
105375259,-0.7564034018610054
100128098,-0.7564034018610054
407039,-0.7565389177170329
105377880,-0.7565389177170329
102466616,-0.7565389177170329
102723828,-0.7565389177170329
105374506,-0.7565389177170329
29954,-0.7566341058284962
102723382,-0.7566918721727292
101928896,-0.7568011366914346
102724895,-0.7568011366914346
101929077,-0.7568011366914346
728269,-0.7570222600805221
105370970,-0.7570617896027994
107985423,-0.7570697940200608
105375683,-0.757204231911369
54989,-0.7572402904364619
100506325,-0.757254776448332
56950,-0.7575192214271631
84909,-0.7575626953284846
387836,-0.7577029029967122
50506,-0.7577294950820503
8883,-0.7578466369922179
201255,-0.7579153529003975
10609,-0.7580187428358176
107986919,-0.7581681820804204
105377230,-0.7581681820804204
100616249,-0.7581681820804204
105374292,-0.7581681820804204
102724682,-0.7583546535372123
6235,-0.7583997476695075
54205,-0.7584213154861352
122769,-0.7584622495627542
7965,-0.7584786336470959
131076,-0.7587435974889569
51027,-0.7587622198114254
442892,-0.7588564071815043
116228,-0.7589335487604334
347148,-0.758934097649576
57061,-0.7590271483750346
91661,-0.7591243833450854
100528016,-0.7593227349115921
57534,-0.7593819220944784
768222,-0.75941238991089
7287,-0.7594689085534005
100874089,-0.7595352274694062
100505658,-0.7598575288793548
353513,-0.7599182703111711
101929322,-0.7601976839022493
8214,-0.7604841432999674
107983971,-0.7605067303517257
107986061,-0.7605188447664233
79805,-0.7606122972918037
51700,-0.7609811573581631
387129,-0.7611728423614634
100527964,-0.761267059528536
254773,-0.7613962441886564
55118,-0.7614393227833913
112267870,-0.7615686650174475
105376325,-0.7615686650174475
2020,-0.761607985174855
728769,-0.7616641378647522
83445,-0.7617337417084218
645676,-0.7618445238484801
768,-0.7618509920010883
101928214,-0.7620118265210785
55972,-0.7620236399475546
339442,-0.7622693182473779
107985349,-0.7622693182473779
102724859,-0.7622693182473779
105370266,-0.7622693182473779
104326055,-0.7622978299590475
138241,-0.7623604561051147
9630,-0.7624700486733174
29931,-0.7625824928225441
101928353,-0.7627180086785714
161779,-0.762865230869755
112268112,-0.7629379475253418
107985165,-0.7629379475253418
657,-0.7631072646548542
29953,-0.7632775238114404
105371288,-0.76328997783131
54554,-0.763327807789743
767577,-0.7633844008376269
105372709,-0.7634338674098708
107986064,-0.7635813604160764
102466203,-0.7636488569309374
105375059,-0.7637320063555673
7112,-0.7640124062820242
105379005,-0.764067945532011
107985416,-0.7640850540675574
55450,-0.7641924872776711
653080,-0.7642821025081563
1345,-0.7643211543107142
389658,-0.7644205249543443
166348,-0.7645015791233924
28958,-0.764529845316769
389332,-0.7645554434906794
107986871,-0.7645917290507942
83694,-0.7646083062194258
85285,-0.7646163436485649
101927252,-0.7648891992015486
105370913,-0.7648891992015489
10819,-0.7651016999182483
338651,-0.7651997737588285
107984813,-0.7654520994565431
9356,-0.7658352597820084
102724770,-0.7659068303466272
692076,-0.7659547013375105
101927330,-0.7659600559258903
107987250,-0.7661115425382805
51649,-0.766225419518852
101928819,-0.7663051472799645
6469,-0.7664761049639193
5662,-0.7664798853184429
104355143,-0.7665184635649361
100996660,-0.7665184635649362
89978,-0.7665430490484448
105371686,-0.7665886515437936
3653,-0.7667196434525643
677849,-0.7668537554359935
10224,-0.7669010259115598
7637,-0.7669969167404407
222484,-0.767071715328898
101927422,-0.7670813638199306
65108,-0.7671857725349138
22847,-0.7672343228744243
57786,-0.7674318969539957
112268432,-0.7675090801557197
2898,-0.7676001888878963
100526794,-0.7677184500073073
55567,-0.7679265968351068
390271,-0.7682462085194071
168374,-0.7683358414290176
6624,-0.7684216614356103
109623476,-0.7684484092089165
340204,-0.768697302454906
107987141,-0.7687053862990405
283693,-0.7687843747236163
51205,-0.7687858951797129
728024,-0.7688585762280749
105371271,-0.7691138882489423
337876,-0.769225400803152
105377342,-0.7692525543429078
105371378,-0.7692525543429078
195828,-0.7693191620678119
9620,-0.7693234073996074
576,-0.7694701393508998
724032,-0.76948792848913
140689,-0.7696494203185122
8927,-0.769840858694824
83899,-0.7699103187672478
399968,-0.7699912497299022
23379,-0.7702384261214732
343637,-0.7703247171452832
100874012,-0.7703662479328566
3800,-0.77038650403688
8200,-0.770410020112632
79833,-0.7705413760157054
107987016,-0.7706195997318938
100169989,-0.7706195997318938
728524,-0.7711400270023887
142827,-0.7711725802010756
55089,-0.7713030866633703
5342,-0.7713867324808774
101929201,-0.7715169805942808
100507602,-0.7716736652180152
29065,-0.7717398876478292
728609,-0.771827396229595
399972,-0.7718488921459437
5673,-0.7718965718627375
3672,-0.7719366685902767
151121,-0.7719866451208794
574030,-0.7719866451208794
107984630,-0.7719866451208794
100874282,-0.7719866451208794
100996379,-0.7720589067538708
55591,-0.7722879968811149
100500861,-0.772408550158534
642852,-0.7725861692984366
7093,-0.7727867365097048
107986963,-0.7728582897130047
105373467,-0.7732394806860645
100533182,-0.7733536905098651
100528019,-0.773396046328279
84275,-0.7734085456066833
23160,-0.7737113260670867
102466749,-0.7737837558732998
101060091,-0.773802380941059
105373985,-0.773802380941059
105369143,-0.774170852621434
4490,-0.7741725012745918
104326058,-0.7741764394242381
54931,-0.7742058236883018
677803,-0.7742622331375522
9333,-0.7744464711473382
9175,-0.7745300643125166
107984336,-0.7745531960908572
728554,-0.7746082930585558
767610,-0.7746468010297649
8502,-0.7748006003325738
146556,-0.7748078104275571
105374325,-0.7748583050129025
127540,-0.7748601173147365
102724668,-0.7748601332060567
387628,-0.7748877365241622
84172,-0.774909484033266
100288432,-0.7749244429903368
105373310,-0.7749829548732526
646719,-0.774991276650578
79846,-0.7750473169580889
1503,-0.7751184005261322
643836,-0.7753619910820682
56114,-0.7754032553651031
101927479,-0.7754286999737179
55604,-0.7754320984096879
9875,-0.7754783677135073
80078,-0.7756201929495692
106144529,-0.7756909162133216
5101,-0.7757000243048733
107984835,-0.775740603026045
100129075,-0.775808268774951
3886,-0.7758531020962953
9801,-0.7759100507390251
85015,-0.7759599017792436
100287896,-0.7760322064819372
105378575,-0.7760579944547791
79740,-0.7761613543665362
105373754,-0.7764534995439402
254268,-0.7767083527637033
8718,-0.776784350223771
594839,-0.7767911841660053
105370524,-0.7768800611803881
55795,-0.7770222796931385
101928816,-0.7771130084690854
105371423,-0.7771666864292215
5985,-0.7772031344565526
10248,-0.7772197366796014
644919,-0.7774617811754434
90874,-0.7775377534942081
390445,-0.7775942080927081
101927402,-0.7777170456512243
55699,-0.777738427715887
56655,-0.777871884983381
7051,-0.7779280298567173
6445,-0.7779341262398187
10718,-0.7779505152039894
56954,-0.7780015841262902
100128006,-0.7781337195080924
199974,-0.7781985680440737
100126340,-0.7784479613910333
387509,-0.7786342104216573
2339,-0.7790910824285859
105379100,-0.7791563526732017
114,-0.7793596937870264
56136,-0.7793813911482319
440829,-0.7794669516670316
101929343,-0.7795327814714039
84708,-0.7795954628861121
105373958,-0.7796298827596579
105374933,-0.7796298827596579
407036,-0.7796385104943739
338069,-0.7797991923333694
1360,-0.7802683022472536
4171,-0.7804471081448927
101928443,-0.7804511364291961
55586,-0.780500818639644
693166,-0.7805635806721365
54807,-0.7807304730590747
115196,-0.7808902276724758
100189259,-0.7808998268603896
105373338,-0.7808998268603896
105377732,-0.7808998268603896
112267861,-0.7810966408171236
54510,-0.7811454140691474
728929,-0.7811547207290079
79915,-0.7812737020537153
107986486,-0.7813281078436285
2046,-0.7814665110805286
55506,-0.7815194140879527
10991,-0.7817815292373629
27340,-0.7818896739945984
79611,-0.7819190105368419
107987299,-0.7819786471675076
51001,-0.7819970130710701
101927034,-0.7821440346908594
54888,-0.782185251551665
1500,-0.7821858569035438
105369632,-0.7822668722493755
79718,-0.7823991524317506
102682016,-0.7824868110961458
112268133,-0.7826532185150703
109617003,-0.7827155626805691
105375549,-0.7828126639688232
54854,-0.7828983572465056
10293,-0.7829460409767295
132228,-0.7831775795588709
675,-0.7832735362888563
124056,-0.7837470709673786
100616408,-0.7840171498059849
100130373,-0.7840672654458336
112609,-0.7841598774341216
345274,-0.7842925212945078
100270746,-0.7844380627723527
2967,-0.7844750677232017
51285,-0.7845131629486151
7260,-0.7846100701593031
9420,-0.7848921146740757
9618,-0.7848972354427453
64663,-0.7848997701811236
389396,-0.7851578755970962
102466730,-0.7853591008541807
112267866,-0.7856759584759834
100506190,-0.785773687610269
100189122,-0.7858051081613385
101927009,-0.7858051081613385
406969,-0.7860266754490581
8497,-0.7861115411203681
2653,-0.786210369330929
2218,-0.786236007370336
107986196,-0.7864819773040548
101929004,-0.786600440557677
5318,-0.7868476648840463
56971,-0.7869904822405838
6804,-0.787018203242476
105375350,-0.7871857739486607
100534612,-0.7872342509501502
107986459,-0.7872966195497899
105373451,-0.7872988566686986
107986343,-0.7874257447900106
80018,-0.7875849756021438
9926,-0.7876987353411895
148327,-0.7881767355060374
105378654,-0.7882149745075822
10998,-0.7882595403280375
105373608,-0.7882993813376116
55120,-0.7883417502208072
54756,-0.7883706903893462
105373645,-0.7884023038155905
81562,-0.7884829608413328
91147,-0.7885298767967281
105373037,-0.7887281566882676
100505753,-0.7887400609002366
152503,-0.7887779845717944
105373017,-0.7888014179137118
100616371,-0.7888014179137118
164284,-0.7889467156151682
101926994,-0.7890076788705189
1875,-0.7890305473223966
2187,-0.7891202866052813
107985850,-0.7892501083449053
10753,-0.7892809451563982
6715,-0.7893210766531071
471,-0.7895981092992912
10575,-0.7896492874635808
64328,-0.7899128309882641
1717,-0.7899866168697809
107986465,-0.7900169193933961
283416,-0.7901361946148597
57645,-0.7902209227648473
107985362,-0.7902237150440654
25786,-0.7902616542359482
10199,-0.7904109311676013
137682,-0.7906328510041192
151246,-0.7907004606147883
7978,-0.7907641437573192
105370790,-0.7908036251906835
105369647,-0.7908370925806617
8976,-0.7910600539214023
105375520,-0.7913266834215025
102724224,-0.7913977557167476
105371211,-0.7915355086916833
8756,-0.791577161587222
84216,-0.7916196739182135
56477,-0.7918092647514925
1641,-0.7919797206815151
105370463,-0.7922041379696474
319,-0.7924542371812451
5050,-0.7925556650805055
84306,-0.7926431675709029
285961,-0.7926684998690048
80975,-0.7927253086499757
113278,-0.7927430789456231
150350,-0.7927614949495836
341208,-0.792988641786498
100129396,-0.7931567881961703
731157,-0.7931647730550708
5203,-0.7931956712527493
6472,-0.7932189276740047
28981,-0.7933214494087508
6947,-0.7933868945410003
84962,-0.7934624377664843
83595,-0.7934986589168114
219770,-0.793509416091533
107985591,-0.7935689462397246
245711,-0.7938828207342752
594842,-0.7940198737898267
26521,-0.7940994190480923
728591,-0.7941640651189874
493754,-0.7944435213609271
101752399,-0.7944856678652386
100506392,-0.7944876747292864
57213,-0.7946009001442382
54332,-0.7947002220385944
2488,-0.794718289900849
106635532,-0.7948506650190512
57463,-0.7951201389923801
253264,-0.7952004477220208
94137,-0.795286361659099
112268030,-0.7953284790438189
102723722,-0.7953432597834889
102466200,-0.7954082252110402
205327,-0.7954586333417026
5898,-0.7954742368318364
378832,-0.7954927834175995
105374715,-0.7955713377242699
54841,-0.7956309257343728
56061,-0.7956336797130685
10821,-0.795652028996753
55705,-0.7957390783824643
112267873,-0.7958988638330425
105376433,-0.7958988638330425
8710,-0.7959417865500757
4281,-0.7961439035495044
100652736,-0.796212038408209
105369389,-0.7964297401360707
105376212,-0.796462377367321
11126,-0.7964881453161716
6023,-0.7965376450137427
100873945,-0.7965676207542005
11264,-0.796683584743751
4998,-0.7967649695039594
6665,-0.7967840754243047
201725,-0.796917567126231
100505918,-0.7970715840204956
389362,-0.797164649304535
84792,-0.7972160426296249
100151684,-0.7972659092220283
107984588,-0.7972659092220283
221322,-0.7972919250240551
2852,-0.7974443083041178
653781,-0.797711318836603
128153,-0.797757445155054
57657,-0.7979246074145676
101805488,-0.7979345384999925
105374264,-0.798226995530652
105373722,-0.7983054285022416
92935,-0.7987142209549312
253012,-0.798767758004514
84930,-0.7990588302254
339766,-0.7991033211989946
112268218,-0.799293150826565
26814,-0.7994022188713252
387640,-0.7994054501100649
259295,-0.7994442148207623
83448,-0.7994682724520263
641,-0.7996629721658088
6742,-0.7997756606177333
101929643,-0.7998622470250641
105372639,-0.7998857901761992
7203,-0.7999236709927064
105378009,-0.800668629277964
112268111,-0.800668629277964
101927934,-0.800668629277964
124220,-0.8010375501477984
131405,-0.8012590232345373
283174,-0.8013474939486276
60488,-0.8018526859480719
4148,-0.801944348119747
55289,-0.801945068351424
100616259,-0.8020334375480414
26059,-0.8020537657215625
